x,y,H,map,gp
827118.8795,843852.1450000001,5.0,2ned,0
827264.4535,843940.761,4.7,2ned,0
827445.0295,844056.386,4.9,2ned,0
827661.2915,843940.12,5.3,2ned,0
827745.5055,843908.101,5.4,2ned,0
827528.6705,844023.3840000001,5.9,2ned,0
829364.4425000001,843167.972,9.6,2ned,0
829044.2164999999,843012.238,20.8,2ned,0
828870.0674999999,842950.2500000001,22.9,2ned,0
828860.1645,843000.613,16.1,2ned,0
828196.7364999999,843732.9830000001,4.1,2ned,0
828426.0405000001,843757.607,4.5,2ned,0
828081.9625000001,843247.526,2.8,2ned,0
827833.2015,843609.988,4.8,2ned,0
827220.023300001,842901.318800001,5.2,2ned,0
