x,y,H,map,gp,t
782.939,654.067,,14nwa,435,NCL
783.2439999999999,655.423,,14nwa,435,NCL
783.725,656.199,,14nwa,435,NCL
784.975,657.118,,14nwa,435,NCL
788.3810000000001,658.691,,14nwa,435,NCL
789.924,659.185,,14nwa,435,NCL
790.8860000000001,659.212,,14nwa,435,NCL
792.1360000000001,658.653,,14nwa,435,NCL
794.5260000000001,656.9730000000001,,14nwa,435,NCL
796.444,655.2669999999999,,14nwa,435,NCL
799.9960000000001,651.55,,14nwa,435,NCL
800.591,650.77,,14nwa,435,NCL
801.693,647.924,,14nwa,435,NCL
802.2189999999999,647.072,,14nwa,435,NCL
803.169,646.236,,14nwa,435,NCL
803.8710000000001,646.252,,14nwa,435,NCL
804.201,646.995,,14nwa,435,NCL
804.852,650.1569999999999,,14nwa,435,NCL
805.683,652.05,,14nwa,435,NCL
806.3839999999999,652.799,,14nwa,435,NCL
807.7180000000001,653.3530000000001,,14nwa,435,NCL
809.727,653.72,,14nwa,435,NCL
811.743,653.732,,14nwa,435,NCL
816.1610000000001,652.7330000000001,,14nwa,435,NCL
818.1210000000001,652.4590000000001,,14nwa,435,NCL
820.187,652.752,,14nwa,435,NCL
821.0830000000001,653.146,,14nwa,435,NCL
821.659,653.8380000000001,,14nwa,435,NCL
822.4839999999999,655.982,,14nwa,435,NCL
823.69,656.617,,14nwa,435,NCL
826.255,656.7689999999999,,14nwa,435,NCL
826.32,657.188,,14nwa,435,NCL
825.668,657.948,,14nwa,435,NCL
824.683,658.7130000000001,,14nwa,435,NCL
823.698,659.12,,14nwa,435,NCL
822.7589999999999,659.048,,14nwa,435,NCL
820.25,658.18,,14nwa,435,NCL
819.2919999999999,658.067,,14nwa,435,NCL
818.3539999999999,658.305,,14nwa,435,NCL
817.4010000000001,658.795,,14nwa,435,NCL
816.55,659.46,,14nwa,435,NCL
815.923,660.225,,14nwa,435,NCL
815.65,661.096,,14nwa,435,NCL
815.819,663.7330000000001,,14nwa,435,NCL
815.6610000000001,664.685,,14nwa,435,NCL
815.0319999999999,665.414,,14nwa,435,NCL
813.378,666.689,,14nwa,435,NCL
813.0239999999999,667.579,,14nwa,435,NCL
812.7489999999999,669.658,,14nwa,435,NCL
812.873,670.67,,14nwa,435,NCL
813.2239999999999,671.566,,14nwa,435,NCL
814.165,672.824,,14nwa,435,NCL
816.699,675.6030000000001,,14nwa,435,NCL
817.0830000000001,676.3919999999999,,14nwa,435,NCL
817.1310000000001,677.188,,14nwa,435,NCL
816.7560000000001,677.965,,14nwa,435,NCL
814.448,680.296,,14nwa,435,NCL
813.788,681.127,,14nwa,435,NCL
813.432,682.038,,14nwa,435,NCL
813.3710000000001,684.679,,14nwa,435,NCL
813.14,685.585,,14nwa,435,NCL
812.5369999999999,686.248,,14nwa,435,NCL
810.181,687.327,,14nwa,435,NCL
809.305,687.8539999999999,,14nwa,435,NCL
805.7260000000001,690.775,,14nwa,435,NCL
804.47,692.299,,14nwa,435,NCL
803.654,694.052,,14nwa,435,NCL
802.737,696.8739999999999,,14nwa,435,NCL
801.775,701.334,,14nwa,435,NCL
800.9839999999999,706.815,,14nwa,435,NCL
801.513,709.317,,14nwa,435,NCL
801.5110000000001,710.2819999999999,,14nwa,435,NCL
801.17,711.191,,14nwa,435,NCL
800.133,712.96,,14nwa,435,NCL
799.809,713.9010000000001,,14nwa,435,NCL
799.337,717.436,,14nwa,435,NCL
798.929,719.367,,14nwa,435,NCL
798.508,720.225,,14nwa,435,NCL
796.452,721.867,,14nwa,435,NCL
795.8789999999999,722.586,,14nwa,435,NCL
795.913,723.495,,14nwa,435,NCL
796.931,727.566,,14nwa,435,NCL
797.448,733.178,,14nwa,435,NCL
798.465,735.523,,14nwa,435,NCL
798.873,736.92,,14nwa,435,NCL
798.67,737.908,,14nwa,435,NCL
798.074,738.753,,14nwa,435,NCL
796.8919999999999,739.6469999999999,,14nwa,435,NCL
794.419,741.377,,14nwa,435,NCL
793.831,742.19,,14nwa,435,NCL
792.778,743.931,,14nwa,435,NCL
792.065,744.585,,14nwa,435,NCL
789.2919999999999,745.797,,14nwa,435,NCL
787.9730000000001,746.487,,14nwa,435,NCL
787.237,747.203,,14nwa,435,NCL
786.698,748.077,,14nwa,435,NCL
786.59,748.997,,14nwa,435,NCL
786.909,750.0,,14nwa,435,NCL
798.4789999999999,750.0,,14nwa,436,NCL
800.029,746.294,,14nwa,436,NCL
800.5930000000001,745.487,,14nwa,436,NCL
803.563,742.7260000000001,,14nwa,436,NCL
804.554,741.625,,14nwa,436,NCL
805.2919999999999,740.341,,14nwa,436,NCL
805.9910000000001,738.3910000000001,,14nwa,436,NCL
806.238,736.885,,14nwa,436,NCL
806.1469999999999,735.454,,14nwa,436,NCL
805.565,734.076,,14nwa,436,NCL
804.409,731.773,,14nwa,436,NCL
804.206,730.813,,14nwa,436,NCL
804.143,728.809,,14nwa,436,NCL
804.503,726.304,,14nwa,436,NCL
805.878,721.507,,14nwa,436,NCL
808.4739999999999,713.3939999999999,,14nwa,436,NCL
809.238,709.988,,14nwa,436,NCL
810.347,700.5269999999999,,14nwa,436,NCL
810.7589999999999,698.08,,14nwa,436,NCL
811.1260000000001,697.1360000000001,,14nwa,436,NCL
811.7139999999999,696.297,,14nwa,436,NCL
814.061,694.3789999999999,,14nwa,436,NCL
818.699,691.148,,14nwa,436,NCL
820.725,689.178,,14nwa,436,NCL
820.788,688.2819999999999,,14nwa,436,NCL
820.175,686.1510000000001,,14nwa,436,NCL
820.725,684.822,,14nwa,436,NCL
821.91,683.15,,14nwa,436,NCL
824.4680000000001,679.865,,14nwa,436,NCL
825.12,678.587,,14nwa,436,NCL
825.357,677.704,,14nwa,436,NCL
825.293,676.7760000000001,,14nwa,436,NCL
824.7610000000001,675.321,,14nwa,436,NCL
823.6669999999999,672.8639999999999,,14nwa,436,NCL
823.49,671.919,,14nwa,436,NCL
823.635,671.0010000000001,,14nwa,436,NCL
824.4060000000001,669.6610000000001,,14nwa,436,NCL
825.847,668.1619999999999,,14nwa,436,NCL
826.682,667.6569999999999,,14nwa,436,NCL
830.447,665.824,,14nwa,436,NCL
836.831,660.966,,14nwa,436,NCL
838.311,659.5930000000001,,14nwa,436,NCL
838.928,658.615,,14nwa,436,NCL
838.945,657.7689999999999,,14nwa,436,NCL
838.289,657.197,,14nwa,436,NCL
836.362,656.182,,14nwa,436,NCL
834.21,654.04,,14nwa,436,NCL
832.935,652.4630000000001,,14nwa,436,NCL
831.945,650.774,,14nwa,436,NCL
831.758,649.803,,14nwa,436,NCL
831.6160000000001,647.238,,14nwa,436,NCL
830.681,645.413,,14nwa,436,NCL
829.321,643.743,,14nwa,436,NCL
828.533,643.2130000000001,,14nwa,436,NCL
827.688,643.011,,14nwa,436,NCL
826.7719999999999,643.091,,14nwa,436,NCL
823.2669999999999,644.252,,14nwa,436,NCL
821.77,644.493,,14nwa,436,NCL
820.04,644.4,,14nwa,436,NCL
818.9939999999999,644.12,,14nwa,436,NCL
818.357,643.594,,14nwa,436,NCL
818.203,642.817,,14nwa,436,NCL
819.0110000000001,639.203,,14nwa,436,NCL
819.202,637.0219999999999,,14nwa,436,NCL
819.1410000000001,635.242,,14nwa,436,NCL
818.8439999999999,634.49,,14nwa,436,NCL
818.2439999999999,634.382,,14nwa,436,NCL
817.425,634.738,,14nwa,436,NCL
814.94,636.215,,14nwa,436,NCL
813.4689999999999,636.5980000000001,,14nwa,436,NCL
807.868,637.052,,14nwa,436,NCL
804.934,637.543,,14nwa,436,NCL
803.579,638.0509999999999,,14nwa,436,NCL
801.4960000000001,639.326,,14nwa,436,NCL
799.559,640.95,,14nwa,436,NCL
794.682,645.38,,14nwa,436,NCL
793.835,645.592,,14nwa,436,NCL
793.007,645.47,,14nwa,436,NCL
791.9789999999999,646.4159999999999,,14nwa,436,NCL
790.7130000000001,645.508,,14nwa,436,NCL
790.5880000000001,644.637,,14nwa,436,NCL
791.238,643.321,,14nwa,436,NCL
792.9730000000001,640.367,,14nwa,436,NCL
794.291,629.786,,14nwa,436,NCL
794.2739999999999,626.822,,14nwa,436,NCL
793.7589999999999,624.376,,14nwa,436,NCL
792.655,620.487,,14nwa,436,NCL
792.453,619.021,,14nwa,436,NCL
792.635,618.01,,14nwa,436,NCL
793.075,617.095,,14nwa,436,NCL
794.0239999999999,615.9580000000001,,14nwa,436,NCL
796.168,613.815,,14nwa,436,NCL
797.01,612.572,,14nwa,436,NCL
797.52,611.135,,14nwa,436,NCL
797.5419999999999,609.6519999999999,,14nwa,436,NCL
796.975,605.594,,14nwa,436,NCL
796.9010000000001,603.134,,14nwa,436,NCL
797.2230000000001,601.7130000000001,,14nwa,436,NCL
797.8660000000001,600.2919999999999,,14nwa,436,NCL
799.085,598.589,,14nwa,436,NCL
800.165,597.615,,14nwa,436,NCL
801.048,597.238,,14nwa,436,NCL
803.68,596.874,,14nwa,436,NCL
804.653,596.65,,14nwa,436,NCL
805.413,596.181,,14nwa,436,NCL
805.941,594.164,,14nwa,436,NCL
806.597,593.431,,14nwa,436,NCL
807.372,592.826,,14nwa,436,NCL
807.3960000000001,589.295,,14nwa,436,NCL
807.5010000000001,587.8,,14nwa,436,NCL
808.033,586.446,,14nwa,436,NCL
808.919,585.193,,14nwa,436,NCL
810.3710000000001,583.765,,14nwa,436,NCL
811.2239999999999,583.22,,14nwa,436,NCL
814.09,581.9119999999999,,14nwa,436,NCL
814.8330000000001,581.354,,14nwa,436,NCL
815.293,580.611,,14nwa,436,NCL
815.405,579.656,,14nwa,436,NCL
814.9910000000001,575.016,,14nwa,436,NCL
814.388,574.462,,14nwa,436,NCL
813.025,574.191,,14nwa,436,NCL
808.39,574.055,,14nwa,436,NCL
805.85,573.82,,14nwa,436,NCL
804.452,573.373,,14nwa,436,NCL
803.564,572.786,,14nwa,436,NCL
802.4739999999999,571.624,,14nwa,436,NCL
802.0319999999999,570.789,,14nwa,436,NCL
801.9169999999999,569.862,,14nwa,436,NCL
802.3539999999999,567.7909999999999,,14nwa,436,NCL
803.1289999999999,565.9,,14nwa,436,NCL
803.77,565.112,,14nwa,436,NCL
805.564,564.091,,14nwa,436,NCL
809.809,562.448,,14nwa,436,NCL
811.95,561.332,,14nwa,436,NCL
812.715,560.512,,14nwa,436,NCL
812.8639999999999,559.844,,14nwa,436,NCL
812.6339999999999,559.0419999999999,,14nwa,436,NCL
811.775,557.692,,14nwa,436,NCL
808.9730000000001,554.725,,14nwa,436,NCL
807.7919999999999,553.851,,14nwa,436,NCL
805.071,552.484,,14nwa,436,NCL
803.7689999999999,551.73,,14nwa,436,NCL
803.04,551.05,,14nwa,436,NCL
801.9630000000001,549.344,,14nwa,436,NCL
801.415,547.943,,14nwa,436,NCL
801.305,546.966,,14nwa,436,NCL
802.1060000000001,541.617,,14nwa,436,NCL
802.75,540.311,,14nwa,436,NCL
803.445,539.659,,14nwa,436,NCL
805.2710000000001,538.714,,14nwa,436,NCL
806.1310000000001,538.1759999999999,,14nwa,436,NCL
807.893,536.315,,14nwa,436,NCL
809.8760000000001,533.84,,14nwa,436,NCL
810.84,532.165,,14nwa,436,NCL
811.1410000000001,531.346,,14nwa,436,NCL
810.956,530.462,,14nwa,436,NCL
810.257,529.5740000000001,,14nwa,436,NCL
809.3760000000001,528.856,,14nwa,436,NCL
808.052,528.251,,14nwa,436,NCL
804.1260000000001,527.219,,14nwa,436,NCL
803.284,526.66,,14nwa,436,NCL
801.799,524.988,,14nwa,436,NCL
801.092,524.355,,14nwa,436,NCL
800.375,524.211,,14nwa,436,NCL
799.034,525.894,,14nwa,436,NCL
798.2189999999999,526.469,,14nwa,436,NCL
796.7869999999999,526.561,,14nwa,436,NCL
792.705,526.221,,14nwa,436,NCL
789.538,526.9019999999999,,14nwa,436,NCL
788.21,527.592,,14nwa,436,NCL
787.682,528.246,,14nwa,436,NCL
787.5139999999999,529.085,,14nwa,436,NCL
787.9119999999999,531.688,,14nwa,436,NCL
788.066,533.294,,14nwa,436,NCL
787.61,535.217,,14nwa,436,NCL
784.707,542.189,,14nwa,436,NCL
783.7410000000001,545.006,,14nwa,436,NCL
783.676,545.991,,14nwa,436,NCL
784.038,548.52,,14nwa,436,NCL
783.82,549.4490000000001,,14nwa,436,NCL
782.9119999999999,550.693,,14nwa,436,NCL
781.046,552.411,,14nwa,436,NCL
779.77,553.163,,14nwa,436,NCL
803.1060000000001,750.0,,14nwa,437,NCL
804.957,745.189,,14nwa,437,NCL
805.785,743.9789999999999,,14nwa,437,NCL
807.682,743.028,,14nwa,437,NCL
808.425,742.4630000000001,,14nwa,437,NCL
808.682,741.61,,14nwa,437,NCL
808.512,739.0189999999999,,14nwa,437,NCL
808.55,738.0039999999999,,14nwa,437,NCL
809.215,736.6239999999999,,14nwa,437,NCL
809.204,735.159,,14nwa,437,NCL
808.318,730.173,,14nwa,437,NCL
808.0,727.197,,14nwa,437,NCL
808.33,724.2769999999999,,14nwa,437,NCL
809.177,721.3919999999999,,14nwa,437,NCL
811.0089999999999,716.676,,14nwa,437,NCL
812.194,714.995,,14nwa,437,NCL
812.665,714.138,,14nwa,437,NCL
812.794,711.704,,14nwa,437,NCL
812.373,706.16,,14nwa,437,NCL
812.4760000000001,704.681,,14nwa,437,NCL
814.495,698.582,,14nwa,437,NCL
815.7360000000001,696.802,,14nwa,437,NCL
819.1619999999999,695.078,,14nwa,437,NCL
822.664,692.8380000000001,,14nwa,437,NCL
823.4069999999999,692.169,,14nwa,437,NCL
823.945,691.42,,14nwa,437,NCL
824.1510000000001,690.55,,14nwa,437,NCL
824.013,689.545,,14nwa,437,NCL
823.528,687.423,,14nwa,437,NCL
823.595,686.454,,14nwa,437,NCL
824.5239999999999,684.77,,14nwa,437,NCL
827.2189999999999,681.6460000000001,,14nwa,437,NCL
828.3910000000001,680.0160000000001,,14nwa,437,NCL
828.936,678.677,,14nwa,437,NCL
829.0219999999999,676.6389999999999,,14nwa,437,NCL
828.919,673.5369999999999,,14nwa,437,NCL
829.14,672.632,,14nwa,437,NCL
829.6669999999999,671.89,,14nwa,437,NCL
831.8810000000001,670.5139999999999,,14nwa,437,NCL
832.69,669.8860000000001,,14nwa,437,NCL
834.3430000000001,667.312,,14nwa,437,NCL
835.198,666.0889999999999,,14nwa,437,NCL
835.927,665.475,,14nwa,437,NCL
836.821,665.066,,14nwa,437,NCL
840.304,664.115,,14nwa,437,NCL
841.1030000000001,663.6260000000001,,14nwa,437,NCL
841.5989999999999,662.814,,14nwa,437,NCL
842.2860000000001,660.829,,14nwa,437,NCL
842.952,660.1,,14nwa,437,NCL
844.581,658.9010000000001,,14nwa,437,NCL
844.967,657.919,,14nwa,437,NCL
844.877,656.873,,14nwa,437,NCL
843.047,655.349,,14nwa,437,NCL
837.8710000000001,652.104,,14nwa,437,NCL
835.8889999999999,650.592,,14nwa,437,NCL
835.382,649.693,,14nwa,437,NCL
835.16,648.72,,14nwa,437,NCL
835.493,647.1759999999999,,14nwa,437,NCL
835.307,646.257,,14nwa,437,NCL
833.808,643.5980000000001,,14nwa,437,NCL
832.355,641.427,,14nwa,437,NCL
831.085,639.87,,14nwa,437,NCL
829.7280000000001,638.604,,14nwa,437,NCL
828.797,638.469,,14nwa,437,NCL
827.709,638.721,,14nwa,437,NCL
826.24,639.308,,14nwa,437,NCL
824.585,640.5980000000001,,14nwa,437,NCL
823.7560000000001,640.98,,14nwa,437,NCL
822.684,640.643,,14nwa,437,NCL
822.314,639.77,,14nwa,437,NCL
822.4680000000001,636.868,,14nwa,437,NCL
823.471,628.827,,14nwa,437,NCL
823.727,625.32,,14nwa,437,NCL
823.4939999999999,623.1519999999999,,14nwa,437,NCL
823.0089999999999,621.776,,14nwa,437,NCL
822.3430000000001,621.448,,14nwa,437,NCL
821.304,622.064,,14nwa,437,NCL
820.96,622.93,,14nwa,437,NCL
820.597,625.481,,14nwa,437,NCL
820.237,626.4019999999999,,14nwa,437,NCL
819.6089999999999,627.2040000000001,,14nwa,437,NCL
817.654,628.755,,14nwa,437,NCL
813.8539999999999,631.203,,14nwa,437,NCL
812.06,632.086,,14nwa,437,NCL
808.68,632.957,,14nwa,437,NCL
801.3480000000001,634.578,,14nwa,437,NCL
800.445,634.986,,14nwa,437,NCL
797.033,636.92,,14nwa,437,NCL
796.796,636.431,,14nwa,437,NCL
797.962,632.504,,14nwa,437,NCL
798.176,630.989,,14nwa,437,NCL
797.4630000000001,627.553,,14nwa,437,NCL
797.25,626.07,,14nwa,437,NCL
797.4760000000001,624.061,,14nwa,437,NCL
797.497,623.073,,14nwa,437,NCL
797.1669999999999,622.104,,14nwa,437,NCL
796.4630000000001,620.693,,14nwa,437,NCL
796.544,619.823,,14nwa,437,NCL
797.055,619.018,,14nwa,437,NCL
798.748,617.0219999999999,,14nwa,437,NCL
799.62,615.219,,14nwa,437,NCL
800.45,612.3340000000001,,14nwa,437,NCL
801.1389999999999,606.323,,14nwa,437,NCL
801.673,602.89,,14nwa,437,NCL
802.15,601.462,,14nwa,437,NCL
802.79,600.591,,14nwa,437,NCL
803.605,600.005,,14nwa,437,NCL
804.549,599.817,,14nwa,437,NCL
807.3589999999999,600.0790000000001,,14nwa,437,NCL
808.832,600.104,,14nwa,437,NCL
809.503,599.802,,14nwa,437,NCL
809.6460000000001,599.029,,14nwa,437,NCL
809.148,596.207,,14nwa,437,NCL
809.6010000000001,595.406,,14nwa,437,NCL
810.8760000000001,594.447,,14nwa,437,NCL
811.067,593.5369999999999,,14nwa,437,NCL
810.825,590.47,,14nwa,437,NCL
810.882,589.485,,14nwa,437,NCL
811.2339999999999,588.557,,14nwa,437,NCL
812.209,587.367,,14nwa,437,NCL
813.828,586.19,,14nwa,437,NCL
815.66,585.355,,14nwa,437,NCL
817.323,585.081,,14nwa,437,NCL
820.076,584.736,,14nwa,437,NCL
820.819,584.374,,14nwa,437,NCL
821.195,583.761,,14nwa,437,NCL
821.283,582.96,,14nwa,437,NCL
820.904,581.006,,14nwa,437,NCL
819.681,577.016,,14nwa,437,NCL
819.055,575.146,,14nwa,437,NCL
818.263,573.857,,14nwa,437,NCL
817.2719999999999,572.688,,14nwa,437,NCL
816.457,572.164,,14nwa,437,NCL
814.58,571.552,,14nwa,437,NCL
811.1410000000001,570.693,,14nwa,437,NCL
809.7739999999999,570.002,,14nwa,437,NCL
808.9680000000001,569.376,,14nwa,437,NCL
808.387,568.621,,14nwa,437,NCL
808.212,567.585,,14nwa,437,NCL
808.431,566.63,,14nwa,437,NCL
809.6160000000001,565.683,,14nwa,437,NCL
811.8710000000001,564.555,,14nwa,437,NCL
813.299,564.11,,14nwa,437,NCL
815.955,564.047,,14nwa,437,NCL
816.795,563.821,,14nwa,437,NCL
817.1289999999999,562.986,,14nwa,437,NCL
816.2360000000001,558.341,,14nwa,437,NCL
815.32,555.442,,14nwa,437,NCL
814.622,554.1709999999999,,14nwa,437,NCL
813.692,553.0830000000001,,14nwa,437,NCL
811.702,551.5930000000001,,14nwa,437,NCL
807.783,549.143,,14nwa,437,NCL
806.685,548.156,,14nwa,437,NCL
806.1339999999999,547.2909999999999,,14nwa,437,NCL
805.558,545.349,,14nwa,437,NCL
805.768,544.386,,14nwa,437,NCL
806.3480000000001,543.514,,14nwa,437,NCL
808.947,541.123,,14nwa,437,NCL
810.312,539.685,,14nwa,437,NCL
810.7710000000001,538.822,,14nwa,437,NCL
811.2080000000001,536.786,,14nwa,437,NCL
811.5360000000001,535.857,,14nwa,437,NCL
812.1439999999999,535.131,,14nwa,437,NCL
812.956,534.562,,14nwa,437,NCL
815.2230000000001,533.312,,14nwa,437,NCL
815.9739999999999,532.685,,14nwa,437,NCL
816.4830000000001,531.86,,14nwa,437,NCL
817.2919999999999,529.4159999999999,,14nwa,437,NCL
817.8810000000001,528.661,,14nwa,437,NCL
819.836,527.764,,14nwa,437,NCL
820.451,527.133,,14nwa,437,NCL
820.705,526.044,,14nwa,437,NCL
820.7330000000001,524.776,,14nwa,437,NCL
820.475,523.79,,14nwa,437,NCL
819.8910000000001,523.487,,14nwa,437,NCL
937.5,673.93,,14nwa,438,NCL
936.568,675.028,,14nwa,438,NCL
936.7510000000001,677.551,,14nwa,438,NCL
936.735,678.552,,14nwa,438,NCL
936.1460000000001,680.45,,14nwa,438,NCL
934.926,682.6610000000001,,14nwa,438,NCL
934.2510000000001,683.372,,14nwa,438,NCL
930.345,685.878,,14nwa,438,NCL
929.4830000000001,685.695,,14nwa,438,NCL
928.8739999999999,685.332,,14nwa,438,NCL
926.914,682.8789999999999,,14nwa,438,NCL
926.18,682.327,,14nwa,438,NCL
925.314,682.207,,14nwa,438,NCL
923.02,682.98,,14nwa,438,NCL
922.3580000000001,682.954,,14nwa,438,NCL
919.492,682.0360000000001,,14nwa,438,NCL
911.7360000000001,681.4860000000001,,14nwa,438,NCL
909.74,681.58,,14nwa,438,NCL
907.442,682.076,,14nwa,438,NCL
905.824,682.962,,14nwa,438,NCL
904.7489999999999,683.9910000000001,,14nwa,438,NCL
903.4789999999999,685.676,,14nwa,438,NCL
901.6389999999999,688.867,,14nwa,438,NCL
900.9760000000001,690.7180000000001,,14nwa,438,NCL
900.813,692.7719999999999,,14nwa,438,NCL
901.1,695.248,,14nwa,438,NCL
901.802,697.671,,14nwa,438,NCL
901.765,698.6410000000001,,14nwa,438,NCL
900.752,700.953,,14nwa,438,NCL
897.312,704.596,,14nwa,438,NCL
893.76,706.171,,14nwa,438,NCL
892.315,706.492,,14nwa,438,NCL
887.71,706.334,,14nwa,438,NCL
885.737,706.346,,14nwa,438,NCL
884.434,706.7289999999999,,14nwa,438,NCL
883.648,708.1289999999999,,14nwa,438,NCL
882.937,708.801,,14nwa,438,NCL
880.942,709.293,,14nwa,438,NCL
879.985,709.6,,14nwa,438,NCL
879.22,710.184,,14nwa,438,NCL
877.554,711.9989999999999,,14nwa,438,NCL
871.7130000000001,718.8380000000001,,14nwa,438,NCL
870.592,719.813,,14nwa,438,NCL
869.6260000000001,720.2189999999999,,14nwa,438,NCL
868.232,719.823,,14nwa,438,NCL
864.5889999999999,718.077,,14nwa,438,NCL
862.7189999999999,717.413,,14nwa,438,NCL
854.692,717.47,,14nwa,438,NCL
850.6560000000001,717.475,,14nwa,438,NCL
847.682,717.926,,14nwa,438,NCL
845.699,718.586,,14nwa,438,NCL
844.8560000000001,719.077,,14nwa,438,NCL
844.206,719.725,,14nwa,438,NCL
843.63,721.074,,14nwa,438,NCL
842.743,724.0419999999999,,14nwa,438,NCL
840.6519999999999,726.8639999999999,,14nwa,438,NCL
840.209,727.752,,14nwa,438,NCL
839.33,731.325,,14nwa,438,NCL
838.688,733.203,,14nwa,438,NCL
838.1610000000001,733.956,,14nwa,438,NCL
837.073,734.811,,14nwa,438,NCL
834.817,735.804,,14nwa,438,NCL
829.939,737.555,,14nwa,438,NCL
826.977,739.405,,14nwa,438,NCL
823.33,742.066,,14nwa,438,NCL
820.194,744.617,,14nwa,438,NCL
819.747,745.475,,14nwa,438,NCL
819.7719999999999,746.446,,14nwa,438,NCL
820.1030000000001,748.4910000000001,,14nwa,438,NCL
818.5060000000001,750.0,,14nwa,438,NCL
876.7130000000001,720.172,240.0,14nwa,439,NCL
874.6519999999999,722.3860000000001,240.0,14nwa,439,NCL
873.44,723.2230000000001,240.0,14nwa,439,NCL
871.084,724.1389999999999,240.0,14nwa,439,NCL
868.592,724.55,240.0,14nwa,439,NCL
867.076,724.471,240.0,14nwa,439,NCL
866.15,724.179,240.0,14nwa,439,NCL
863.186,722.154,240.0,14nwa,439,NCL
861.882,721.575,240.0,14nwa,439,NCL
860.945,721.758,240.0,14nwa,439,NCL
859.4680000000001,722.3330000000001,240.0,14nwa,439,NCL
855.9860000000001,722.2719999999999,240.0,14nwa,439,NCL
848.802,721.975,240.0,14nwa,439,NCL
847.3910000000001,722.5219999999999,240.0,14nwa,439,NCL
846.507,724.258,240.0,14nwa,439,NCL
844.832,728.388,240.0,14nwa,439,NCL
842.7439999999999,734.112,240.0,14nwa,439,NCL
842.2539999999999,736.023,240.0,14nwa,439,NCL
841.803,736.883,240.0,14nwa,439,NCL
839.956,738.8939999999999,240.0,14nwa,439,NCL
837.2280000000001,739.3560000000001,240.0,14nwa,439,NCL
836.3960000000001,739.7639999999999,240.0,14nwa,439,NCL
835.6410000000001,741.2660000000001,240.0,14nwa,439,NCL
833.7339999999999,743.24,240.0,14nwa,439,NCL
832.304,743.573,240.0,14nwa,439,NCL
829.2719999999999,743.8910000000001,240.0,14nwa,439,NCL
827.8939999999999,744.3789999999999,240.0,14nwa,439,NCL
826.057,745.8580000000001,240.0,14nwa,439,NCL
824.316,747.372,240.0,14nwa,439,NCL
824.013,750.0,240.0,14nwa,439,NCL
894.048,713.842,,14nwa,440,NCL
888.9889999999999,714.814,,14nwa,440,NCL
886.765,715.93,,14nwa,440,NCL
884.408,717.801,,14nwa,440,NCL
882.513,720.1110000000001,,14nwa,440,NCL
878.581,724.727,,14nwa,440,NCL
875.37,727.327,,14nwa,440,NCL
873.2330000000001,728.485,,14nwa,440,NCL
872.318,728.7339999999999,,14nwa,440,NCL
870.403,728.931,,14nwa,440,NCL
867.903,728.799,,14nwa,440,NCL
861.748,727.818,,14nwa,440,NCL
858.2439999999999,728.145,,14nwa,440,NCL
857.295,727.95,,14nwa,440,NCL
855.507,726.9680000000001,,14nwa,440,NCL
854.5889999999999,726.5930000000001,,14nwa,440,NCL
853.6160000000001,726.508,,14nwa,440,NCL
850.778,726.8389999999999,,14nwa,440,NCL
847.893,730.346,,14nwa,440,NCL
847.049,732.112,,14nwa,440,NCL
846.409,736.165,,14nwa,440,NCL
845.915,738.078,,14nwa,440,NCL
844.8860000000001,739.687,,14nwa,440,NCL
843.063,741.3839999999999,,14nwa,440,NCL
839.852,743.928,,14nwa,440,NCL
837.7,746.9110000000001,,14nwa,440,NCL
835.309,748.18,,14nwa,440,NCL
833.3939999999999,748.694,,14nwa,440,NCL
829.8839999999999,748.955,,14nwa,440,NCL
829.074,749.432,,14nwa,440,NCL
828.6469999999999,750.0,,14nwa,440,NCL
851.15,750.0,180.0,14nwa,441,NCL
853.325,748.6,180.0,14nwa,441,NCL
853.7,748.3,180.0,14nwa,441,NCL
854.05,747.975,180.0,14nwa,441,NCL
854.35,747.575,180.0,14nwa,441,NCL
854.575,747.175,180.0,14nwa,441,NCL
854.975,746.275,180.0,14nwa,441,NCL
855.275,745.325,180.0,14nwa,441,NCL
856.025,742.35,180.0,14nwa,441,NCL
856.375,741.4,180.0,14nwa,441,NCL
856.575,740.95,180.0,14nwa,441,NCL
857.1,740.1,180.0,14nwa,441,NCL
857.75,739.325,180.0,14nwa,441,NCL
858.85,738.275,180.0,14nwa,441,NCL
859.625,737.65,180.0,14nwa,441,NCL
860.05,737.375,180.0,14nwa,441,NCL
860.95,736.9,180.0,14nwa,441,NCL
861.425,736.725,180.0,14nwa,441,NCL
862.4,736.55,180.0,14nwa,441,NCL
864.4,736.375,180.0,14nwa,441,NCL
868.95,736.175,180.0,14nwa,441,NCL
870.475,736.075,180.0,14nwa,441,NCL
872.425,735.8,180.0,14nwa,441,NCL
873.85,735.45,180.0,14nwa,441,NCL
875.225,734.925,180.0,14nwa,441,NCL
876.525,734.225,180.0,14nwa,441,NCL
877.775,733.4,180.0,14nwa,441,NCL
